YMD,T0000,T0015,T0030,T0045,T0100,T0115,T0130,T0145,T0200,T0215,T0230,T0245,T0300,T0315,T0330,T0345,T0400,T0415,T0430,T0445,T0500,T0515,T0530,T0545,T0600,T0615,T0630,T0645,T0700,T0715,T0730,T0745,T0800,T0815,T0830,T0845,T0900,T0915,T0930,T0945,T1000,T1015,T1030,T1045,T1100,T1115,T1130,T1145,T1200,T1215,T1230,T1245,T1300,T1315,T1330,T1345,T1400,T1415,T1430,T1445,T1500,T1515,T1530,T1545,T1600,T1615,T1630,T1645,T1700,T1715,T1730,T1745,T1800,T1815,T1830,T1845,T1900,T1915,T1930,T1945,T2000,T2015,T2030,T2045,T2100,T2115,T2130,T2145,T2200,T2215,T2230,T2245,T2300,T2315,T2330,T2345
20091102,4210.767261,4081.246653,3973.69315,3911.505674,3743.4526889999997,3756.9786599999998,3703.5147819999997,3557.775386,3589.17157,3460.84542,3421.0868659999996,3483.744889,3426.460375,3396.357007,3400.236522,3291.714474,3345.412607,3357.993216,3245.390572,3347.5323479999997,3260.571751,3359.582949,3428.236736,3374.3698229999995,3475.017508,3575.000646,3591.6635,3772.908388,3834.606111,4040.0306739999996,4134.991637,4311.505156,4752.302838,5215.733142,5498.22954,5769.759021,5866.167418,6122.752788,6208.742706,6370.05875,6383.351726999999,6381.552377,6568.615616,6596.6247539999995,6658.640346,6685.1875,6570.252879,6425.801061,6171.020764,5773.885304,5746.565157,5675.165494,5626.576933,5800.599589,5899.190971,6144.329177,6161.347245,6155.807186999999,6290.71954,6268.740212999999,6280.398158,6271.295872,6246.367163,6360.558182,6346.0943179999995,6405.849325,6389.48009,6337.72671,6416.045674,6483.049976,6534.448142,6513.004934,6467.182328,6668.730189,6701.346439,6655.700081999999,6631.8327469999995,6566.903372,6587.475132,6499.468972,6496.989457999999,6501.583766,6402.606809,6370.7067099999995,6234.298035,6193.792968999999,6048.113034,5942.200189,5834.815756999999,5644.310278999999,5613.86421,5419.408504,5277.121628999999,4952.128076,4732.774022,4551.394982999999
20091103,4459.7962339999995,4253.9213,4178.574901,4094.0560849999993,3995.3472359999996,3966.7881079999997,3887.619424,3829.7386509999997,3763.977986,3626.1934629999996,3726.2479929999995,3649.196625,3628.095342,3563.305065,3504.568849,3601.063479,3533.4711629999997,3528.126851,3474.474696,3432.394835,3466.656011,3524.925172,3498.056657,3569.015164,3551.5527389999997,3624.6598929999996,3733.466636,3991.229392,4018.3292520000005,4190.491933,4284.884573,4399.475329,4789.895576,5205.618273,5443.409893,5632.425354,5691.671111,5900.076677999999,6010.708282,6079.020337999999,6154.228997,6178.719169,6260.786892,6344.796167,6350.788535999999,6449.495542000001,6323.428134,6222.823323,5828.221891,5467.213693,5421.553659,5280.493931,5310.25324,5442.580543,5478.032878999999,5733.788511,5759.175642,5915.030683,5931.305246,5937.185386,5949.0153119999995,5938.523404,5982.571686,6040.117615,5993.442088,6098.873619,6133.590985999999,6150.873282,6218.998807,6227.240024,6215.899754,6158.350527,6391.39972,6564.568872999999,6576.407335,6583.770895999999,6468.696595,6596.547154,6521.275542,6447.722188000001,6396.2539879999995,6362.078948,6345.46537,6293.759325999999,6175.481891,6196.62954,6126.627162,5938.680156,5813.2787499999995,5646.428759,5540.3838,5403.163429,5255.883964000001,4984.947056,4837.032047,4592.206956999999
20091104,4356.951111,4282.5855759999995,4216.706085999999,4081.0056079999995,4031.0846549999997,3886.9411999999998,3845.1600989999997,3835.855568,3763.205963,3768.158298,3697.7788809999997,3606.6519399999997,3611.118014,3651.590197,3496.694486,3590.893611,3458.549236,3517.111822,3545.47889,3497.142335,3558.9514139999997,3562.649054,3517.447151,3633.563232,3662.4079279999996,3740.137229,3764.948956,3849.9064059999996,4055.950411,4095.890936999999,4285.232706,4410.002254,4775.6582069999995,5219.4023609999995,5454.94329,5660.8750660000005,5751.981151999999,5971.212986,6033.031085999999,6164.443388000001,6207.242698,6209.158544999999,6361.301299,6363.119564,6447.029802,6481.065938000001,6374.198807,6278.081604,5781.067959999999,5591.505904,5485.9065630000005,5367.62583,5431.859424,5546.872615,5665.306898999999,5921.016456,5896.953084,6010.107755,6092.481997999999,6040.060773,6133.4976719999995,6090.389029,6075.264983,6211.1900160000005,6177.499588,6226.189514,6268.830131999999,6256.848207,6232.413519,6349.335378999999,6335.269020999999,6353.560214,6472.993404,6554.627731,6688.454654,6679.652582999999,6676.414917,6571.119186,6493.1246869999995,6476.159096,6430.293519,6488.8108059999995,6445.448799,6427.059054,6314.167738,6276.400691,6210.073643,6108.473224,5953.287968,5759.643667,5691.367986,5551.720287,5246.02954,4979.110954,4803.593043,4603.791958
20091105,4544.960682,4381.61889,4191.741875,4139.605345,4125.108404,4072.137285999999,3915.35444,3934.303002,3803.439429,3836.113297,3829.385086,3687.7491779999996,3735.22738,3607.793824,3674.535547,3636.040321,3545.4062369999997,3595.544761,3543.33616,3576.178323,3612.155041,3589.540461,3694.4797169999997,3715.4017440000002,3684.857414,3798.7585,3882.13,3944.4894569999997,4110.378372,4225.098429000001,4370.940839,4560.833471,4840.009752999999,5336.470691,5506.535650000001,5733.9699009999995,5968.244785999999,6101.352163,6221.3470800000005,6270.744621,6323.635131999999,6379.8217030000005,6534.426898999999,6567.117936,6623.769137,6596.352959999999,6565.39347,6474.020246,6057.198732999999,5756.5171629999995,5628.268322,5553.039293,5611.904713,5720.193767,5840.876414,6128.615855999999,6184.89157,6155.058346999999,6253.811234,6224.919687,6291.118888999999,6300.2476560000005,6242.883602,6347.197887,6385.871884,6401.958849,6456.6047690000005,6396.251078,6482.027014,6528.10958,6512.8874670000005,6452.559384,6598.042894,6721.180708,6817.6995879999995,6755.493584999999,6797.567335,6703.062854,6689.256941000001,6658.030313,6543.034194,6534.723816,6553.644054,6502.628068,6446.44625,6298.112007,6228.387631,6207.185855999999,5936.42995,5916.039095,5756.374088,5531.124277,5356.536596,5090.179252,4876.308026,4733.217894
20091106,4559.589252000001,4392.261439,4285.431168,4204.282229,4116.382186999999,4049.3446139999996,3977.2771059999995,3909.1346059999996,3840.0444159999997,3820.7408339999997,3767.1779189999997,3738.768462,3700.132295,3648.005271,3632.483331,3631.38694,3624.0809,3615.771492,3601.612887,3607.3289999999997,3580.323133,3610.546296,3641.809202,3678.715568,3697.859876,3799.73917,3866.7738329999997,3986.5816370000002,4072.5015209999992,4198.821711,4297.083487,4583.278009999999,4906.023684999999,5356.722253999999,5653.333412999999,5884.436398,5937.313717,6167.185287,6241.145847,6313.280576,6375.852269,6555.015246,6594.529457,6656.105542,6679.320648999999,6853.786595,6783.579546999999,6608.561282999999,6188.342442,5847.799497999999,5945.13958,5806.870542000001,5847.9325819999995,5953.889465,6027.934318,6329.558921999999,6295.693214999999,6406.055837999999,6527.422334999999,6483.595601,6429.4078119999995,6472.455345,6579.725122999999,6555.524787,6639.9688160000005,6593.447713,6659.4233300000005,6607.249357999999,6756.230979,6738.399663,6861.826051999999,6671.1859380000005,6787.233537,6810.384236,6952.844061999999,6925.850707999999,6938.984119999999,6991.843881999999,6826.945337,6842.605502,6867.622287,6843.378495,6689.266932,6664.471307,6700.712738,6631.291875,6549.635238,6319.056538,6111.085822,6126.888092,5924.503412,5942.317656,5666.881694,5315.04213,5255.260642,5015.94069
20091107,4935.233585999999,4620.695954,4673.359679,4561.915311999999,4399.125837999999,4298.210724,4310.372195999999,4215.861119,4113.0288,4147.050871,3954.864868,3969.199819,3991.2124170000006,3926.000675,3887.971825,3858.657261,3795.628989,3882.2010039999996,3845.061644,3858.0296710000002,3821.499277,3840.290699,3907.046875,3788.5572039999997,3894.673652,3945.2969820000003,3905.204457,4118.877221,4121.978117,4281.633618,4310.748265,4519.549786,4851.019834999999,5335.57218,5567.545255,5689.957509,5928.30329,6178.821892,6264.975255,6348.540658,6495.125797,6709.724037999999,6695.404219,6709.667681,6843.392269,6783.652491,6905.579744999999,6629.250994999999,6353.991669999999,5951.735871,5871.72028,5870.742229,5862.287418,6006.090888000001,6060.882114,6315.070419999999,6498.889688,6415.054819,6476.107977,6306.491061,6409.011234,6416.922845,6503.5881739999995,6403.0614479999995,6363.292418,6522.139424,6573.399753,6610.688396,6601.394729,6820.8245400000005,6815.215321,6873.009861,6814.605288,6902.005198,6822.942631999999,6849.50259,6855.238297,6970.213561,6792.676595,6792.93704,6713.595017,6815.555403,6679.412023,6687.790592,6510.535895999999,6502.597319,6382.276094,6336.2134129999995,6296.335937,6200.547467,6030.482023,5917.791012,5818.556908,5523.723371,5276.128446,5149.512697
20091108,4927.836463,4796.850864,4710.598076,4632.855971,4480.270412,4303.143174,4256.1346459999995,4255.321398,4192.699556,4096.611259,4037.5876319999998,4012.1393910000006,4098.4674509999995,4009.6556089999995,4029.6168510000007,3921.1592109999997,4028.243816,3896.4237260000004,3929.259293,3888.115773,3873.918174,3836.1364799999997,3876.266447,3940.036381,3944.821003,4019.155304,3861.049087,4023.22426,4140.064252,4139.0122870000005,4238.831398,4436.408273,4626.548158,5002.751406,5224.510575,5425.022476,5594.6204769999995,5580.095115,5769.045683,5980.167055999999,5971.346167000001,6151.173108999999,6031.359194,6228.625863,6328.596003,6396.7375329999995,6388.745412,6188.328183,5910.984425,5676.890542,5667.116628,5624.949564,5567.9658469999995,5492.092253,5732.7020139999995,5822.686003999999,5875.079293,5769.695971,5736.7312,5860.360707,5898.042006,5986.364095,5883.848578,5817.78537,6005.593569,6083.590493,6063.744293,6026.0260370000005,6004.987804,6382.50579,6334.89625,6446.937846,6570.328732999999,6643.257697999999,6564.795271,6644.659736,6467.406398,6620.052581999999,6448.694128,6469.751858,6362.236669999999,6334.382344,6295.418996,6178.6149909999995,6250.137262,6247.848741,6195.971200999999,5994.734613,5937.417895,5857.134778000001,5708.225616,5617.617722,5374.294095,5145.1789309999995,5083.471702,4840.796907999999
20091109,4672.861875,4663.249951,4567.235083,4471.743142,4305.4355749999995,4346.997262,4188.485682,4129.814359,4044.876891,4029.036209,4027.763084,3952.181266,3868.9962,3795.411127,3883.540477,3820.7907889999997,3779.400501,3800.076439,3771.268215,3740.391854,3832.908611,3894.2417109999997,3915.9066609999995,3852.744432,3867.4597200000003,4074.2558630000003,4093.5208390000007,4242.878141,4251.78051,4550.390354,4574.431028,5010.871373,5284.846127,5838.1544,6189.484811,6390.584144,6741.186957999999,6810.09537,6968.738191,6960.380477,7313.28384,7399.447096999999,7415.947476,7400.853306,7538.86995,7715.557680999999,7623.009787,7325.530089999999,6985.411520999999,6650.716028,6629.466528999999,6521.393881999999,6524.136266,6666.987681,6726.690502,6951.416998,6881.651785,7001.193906,7116.936052,7004.129029,7102.545131999999,7096.029351,7107.305213,7090.276183999999,7256.63778,7289.322221,7175.557517,7198.888733,7343.112698,7432.327186999999,7256.052384999999,7162.938980999999,7458.369844,7494.393413,7452.390278999999,7378.1009859999995,7396.66116,7511.150066,7424.91241,7417.928701,7353.751464,7255.564087,7180.449227,7137.04454,7093.532377,6923.391661,6789.661932,6837.032755,6534.879209999999,6579.361857999999,6363.018684,6140.53347,5963.237064,5558.037994,5550.494983,5258.739062
20091110,4990.6155420000005,4941.945016000001,4864.474802,4792.860575,4697.17153,4554.427105999999,4629.10954,4463.831142999999,4342.200320999999,4318.070212999999,4316.492023,4263.407221,4232.431629,4211.863264,4176.5638,4103.630082,4054.936858,4210.019876,4175.653552,4038.596044,4106.051784,3988.5572359999996,4232.440165,4129.41986,4253.411662,4171.037516,4351.912155,4538.250706999999,4599.552960999999,4734.028232,4827.006611999999,5019.531727,5455.625394,6007.987335,6495.335607999999,6657.730971,6918.0556910000005,6986.195377999999,7271.194861,7215.457788,7352.147278,7438.003627,7478.013314,7687.750691,7682.224794999999,7790.278915,7675.249622,7538.997311,7130.989605999999,6819.363429,6827.225278999999,6709.7572119999995,6760.867385,6878.629070999999,6947.575313,7271.710222,7201.2275,7326.157582999999,7347.014523,7343.16954,7274.202442999999,7342.691233,7343.183314,7329.428035,7369.529096,7349.994654,7464.972731,7487.3387,7533.989589,7530.901011999999,7351.508339,7310.237846,7524.1987,7503.2006249999995,7582.082286,7493.328740999999,7529.590542,7547.441743,7407.465214,7407.349686999999,7374.695994999999,7344.823002,7304.246932,7281.130279999999,7151.400346,7061.720354,6951.254038,6847.536497,6677.990682,6597.680502,6501.356398,6221.196438999999,6102.739457,5718.024555999999,5574.88185,5491.542845
20091111,5188.302706,5089.913569,5017.227977,4796.2943749999995,4814.100082999999,4605.604111999999,4513.528996,4580.403997,4530.362376,4488.483208,4387.563438,4306.900954,4388.629662,4279.114334,4184.8600160000005,4195.285576,4121.361003,4196.476736,4078.0312000000004,4248.269498,4095.4580260000002,4129.901561999999,4209.832278,4226.539655,4293.067105,4299.546414,4474.279982999999,4581.111127,4599.157977,4746.7045800000005,4868.760165000001,5173.766479999999,5651.349375,6272.47287,6440.943537,6833.633972,6916.202894,7227.928980999999,7246.408256999999,7470.3101560000005,7443.6849170000005,7501.277212,7660.393684,7682.5838889999995,7750.7135849999995,7786.111892,7666.618174,7674.419787,7195.094384,6846.373273,6783.605543,6807.99241,6715.21579,6888.169991,6898.981610999999,7201.293363,7150.950459999999,7156.871825,7188.355115,7280.139424999999,7163.697811999999,7252.156282999999,7136.268733999999,7217.720313,7326.103650999999,7378.731389,7275.497878,7345.321776,7267.396826,7338.294029,7357.173915,7319.894778,7432.111168,7447.274984,7295.588906,7418.901610999999,7346.020369999999,7344.1764969999995,7259.026793,7208.391240999999,7143.337221,7150.787499999999,7078.510181,7097.417615,6943.69347,6819.908569,6817.568832,6659.177046999999,6601.228471,6392.985379,6246.288108,6014.366152,5901.7519649999995,5583.037319,5455.676998,5271.013733
20091112,5078.634021,4906.823741,4725.820189,4673.6628040000005,4547.028528,4525.106430999999,4464.641481,4386.9581579999995,4317.9128789999995,4278.726916,4263.8486680000005,4181.573947,4112.38472,4163.18653,4089.3510029999998,4063.4973019999998,4065.249704,4090.2745400000003,4111.278337999999,4051.932089,3988.739111,4077.757369,4070.7570729999998,4079.0561019999996,4028.7615050000004,4171.492155,4213.539424,4283.515805999999,4379.101061,4539.973815,4694.274819,4928.578125,5246.721538,5787.681226000001,5986.479137,6243.289546999999,6395.03722,6586.561003999999,6732.035493,6771.666686,6829.760568,6888.466907999999,7009.112986,7025.960625,7025.683980999999,7116.35153,7061.744506999999,6900.653988,6349.014308999999,5998.485312,5988.60819,5870.193305999999,5792.3067679999995,5925.742878,6018.7349349999995,6254.52787,6225.780755999999,6248.717860999999,6317.691554,6293.388494999999,6343.483174999999,6281.159802,6396.769252,6438.1188,6486.740535,6503.690412,6572.812418,6580.638766,6633.075607999999,6746.985715,6715.724458,6743.99472,6903.748191,6831.296563,6726.540346,6818.380625,6738.752063999999,6727.243208,6632.146736,6724.0987589999995,6636.309587999999,6508.734606,6601.863142,6517.617671999999,6396.67458,6384.2895229999995,6277.321415,6188.012253999999,6069.116735,5846.430634,5801.3134119999995,5546.72954,5434.71588,5149.828141,4961.744753,4703.526291
20091113,4572.457854,4468.6257559999995,4413.594357999999,4141.016792,4133.505403,4078.430936999999,3951.4281579999997,3997.989128,3907.1070149999996,3874.3567109999994,3823.612228,3760.886402,3693.186998,3734.722883,3533.138356,3625.025098,3555.860703,3596.2609119999997,3567.2053379999998,3526.471546,3620.416337,3489.404354,3692.180526,3588.693651,3614.704104,3789.893282,3734.375526,4049.885486,4041.667549,4185.7788,4372.532221,4555.724384,4865.055444,5335.703906,5556.981857999999,5660.970708,5769.206703,5986.735895999999,6063.395287,6197.061481,6158.935049,6229.7337,6263.423158,6358.312631999999,6392.3355759999995,6501.443504,6470.135493,6174.856629,5826.286644,5566.119161,5435.851168,5373.052689,5252.891610999999,5353.446660999999,5656.031662,5904.121966,5827.147712999999,5852.879194,5821.962287,5954.748594,5818.884186,5934.986299,5855.948371,5960.939425,6002.835083,6086.302516,6079.18097,6100.828848,6132.555608,6299.5466369999995,6231.9730420000005,6416.8186670000005,6481.949802,6659.513733999999,6653.448906,6703.279358,6627.422254,6565.524128999999,6536.55634,6552.450468999999,6349.281932,6444.667755,6345.6017520000005,6302.552860999999,6224.618404999999,6215.069531,6106.588223,6127.473972,5976.17764,5789.726858999999,5703.6327630000005,5501.945221999999,5386.200263000001,5159.717581999999,4823.769819,4719.222928
20091114,4500.530123,4357.607122,4207.490601,4203.8446619999995,4166.329621,4036.808043,4008.8191779999997,3935.9199919999996,3796.456884,3867.0992679999995,3697.704288,3768.804124,3615.8010769999996,3637.1216769999996,3623.3824999999997,3591.423134,3571.122295,3441.9098559999998,3551.421789,3576.784573,3558.101888,3546.143146,3535.501567,3623.887676,3616.7180179999996,3615.19764,3606.546986,3801.828356,3827.801755,3973.2588809999997,4079.217122,4250.947861999999,4658.674169999999,5037.266916,5212.295074,5422.71407,5540.5259049999995,5628.560485999999,5799.72009,5821.0165369999995,6008.902821,6004.457311,6141.276102,6116.789325,6279.651743,6177.126332,6177.344679,6049.746126,5742.136234,5493.172154,5405.353494999999,5184.7926640000005,5260.651126000001,5319.927632,5451.947639,5683.015995,5722.4889809999995,5717.8412260000005,5662.68431,5678.330797999999,5735.885748,5665.302146,5716.7054530000005,5684.674695,5800.809885,5840.885338,5902.021430999999,5940.826184,6017.2596619999995,6233.2674099999995,6146.73759,6174.5398270000005,6285.903684,6329.409736,6433.333693,6395.277779999999,6371.4948349999995,6328.501233999999,6289.275986,6293.08537,6226.634162,6168.6237,6166.002081,6061.13412,6119.026242,5991.403051,6010.965526,5904.588535999999,5733.026867,5673.80245,5650.944885,5433.311610999999,5293.7225,4950.906167,4806.605863,4678.41755
20091115,4447.001061,4464.381036,4190.899721,4057.1022859999994,4009.7408720000003,3909.582746,3807.681045,3720.893302,3657.9666859999998,3598.0980919999997,3655.59523,3691.3196510000002,3610.749802,3466.10282,3511.73065,3517.82419,3441.1707159999996,3422.476197,3398.042479,3468.2644649999997,3311.035419,3454.4933749999996,3314.04465,3412.906468,3514.841731,3463.649399,3472.4418669999995,3532.926896,3447.7511959999997,3641.126225,3669.433347,3902.828733,4062.882031,4332.212813,4528.958009999999,4679.804843999999,4829.1161680000005,4985.1062329999995,5062.136455,5237.417492,5284.24366,5332.516777,5431.94847,5454.39912,5582.068289,5549.6186849999995,5669.90014,5556.291703,5429.7521959999995,5067.726662,5069.503799,4954.596241,4829.922334999999,4905.386686,4943.00736,5089.122630999999,4985.163463,5046.815790000001,5088.2430349999995,4985.527698,5065.839236,4999.843733999999,5025.991151,5181.068931,5212.457064,5314.795362,5459.99602,5471.878035,5618.271793,5827.10222,5924.481587,5980.843921999999,6035.20796,6059.301596,6131.118068,6011.364293,6043.241209,5942.53125,5972.572343999999,5929.739375,5831.031011,5872.612195,5714.650411,5715.038313999999,5813.0475989999995,5694.299811,5575.982121,5493.200575,5353.475082,5363.616529,5089.127287,5074.244383,4738.186234,4586.861481,4354.7511509999995,4349.788436999999
